"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
"1",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,1,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"2",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,2,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"3",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,3,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"4",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,4,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"5",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,5,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"6",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,6,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"7",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,7,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"8",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,8,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"9",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,9,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"10",0.00047316202073196,0.00206760797096242,0.00047327397953841,0.00206858378671572,0.9,0.00949157995752478,0.0042709516011636,0.000182764978833539,10,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"11",-0.00459586885064484,0.00660279682655962,-0.0045853240058249,0.0210343043468456,0.91539245667686,0.00970778116353526,0.043426861078396,0.00193790346341412,1,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"12",-0.00156439770327392,0.00481396869786657,-0.00156317467103969,0.00833749303875978,0.874617737003058,0.0111063482045963,0.0231442143654944,0.00104192344836321,2,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"13",0.00652947144925507,0.00433019147000663,0.00655083492003798,0.0288695226468162,0.805300713557594,0.0130107525218739,0.0186899254502687,0.000809962832498757,3,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"14",0.0028145683224236,0.00402914890422938,0.00281853293853285,0.0129225958130339,0.771661569826707,0.0136734653854519,0.0163019155690974,0.000725209963301852,4,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"15",0.000606923152517131,0.0038760599705373,0.000607107367639988,0.00469551764294218,0.737003058103975,0.0142506308953338,0.0151945347617604,0.000650245339849595,5,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"16",0.00334267170855839,0.00358987353563221,0.00334826466570422,0.015025604799854,0.73598369011213,0.0143318727364751,0.0128991017304197,0.000579805979590274,6,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"17",0.00554899139972893,0.0036250657421476,0.00556441556883591,0.0245142283348451,0.724770642201835,0.0144875021641353,0.0131733650168746,0.000612512700892014,7,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"18",-0.00149679599451906,0.00372151725440108,-0.00149567635408854,0.00750328008208358,0.716615698267074,0.0145619630049512,0.014006970939838,0.000626402272588651,8,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"19",0.00034320068800906,0.00375830578207902,0.000343259588103143,0.0040448868750567,0.746177370030581,0.0141157662048088,0.0142701773072205,0.00063401147388821,9,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"20",-0.000135821759266236,0.00421027207802928,-0.000135812535908701,0.00425109178647594,0.780835881753313,0.013512777203284,0.0177484455329715,0.000738763871771619,10,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"21",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,1,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"22",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,2,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"23",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,3,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"24",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,4,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"25",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,5,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"26",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,6,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"27",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,7,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"28",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,8,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"29",0.000503084397125213,0.00215070464476385,0.000503210965304479,0.00215178538275041,0.894,0.0097395512657861,0.0046211580324504,0.000209234175556522,9,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"30",0.000793269385986634,0.00463245563713123,0.000793584107360079,0.00463614888199199,0.693,0.0145932848928524,0.0214388148610777,0.000903547866243243,10,"CPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
"31",-0.0966864294653773,0.00463345184261672,-0.0921593664216262,0.00420650399666034,0.761,0.0134930004469389,0.0307956727446338,0.00142997519630588,1,"LCPO",11,"Moderate [1.50]","Random PO [moderate violation]","Skewed",4000
