"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
"1",0.0737024474570292,0.00112675186580254,0.0764864465571284,0.00121293190614023,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,1,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"2",0.0737024474570292,0.00112675186580254,0.0764864465571284,0.00121293190614023,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,2,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"3",0.0737024474570292,0.00112675186580254,-0.00721337304479386,0.0389722898646463,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,3,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"4",0.0737024474570292,0.00112675186580254,-0.00187277504654182,0.0103255421409299,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,4,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"5",0.0737024474570292,0.00112675186580254,-0.00123989193608898,0.00113490033965282,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,5,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"6",0.0737024474570292,0.00112675186580254,-0.00123989193608898,0.00113490033965282,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,6,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"7",0.0737024474570292,0.00112675186580254,-0.0347219264567227,0.00156064483827878,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,7,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"8",0.0737024474570292,0.00112675186580254,-0.0174873349312871,0.00146091234534977,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,8,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"9",0.0737024474570292,0.00112675186580254,-0.00906779026163229,0.00333674312966348,0.446,0.01572677116675,0.00670035095847857,0.000178989696799627,9,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"10",-0.331762660651135,0.00112675186580255,-0.00248826409748582,0.00222435951587369,0,0,0.111334763199643,0.000747867021206943,10,"PO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
"11",-0.00723951521146388,0.00334599766495151,0.0764864465571284,0.00121293190614023,0.951596292481977,0.00851936027197798,0.0111149378741026,0.000540406241512167,1,"PPO",11,"Moderate [1.50]","Divergent","Zero category skewed",10000
