"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.0289281687731987,0.00297838924545867,0.0293506522993206,0.00306581022120093,0.946,0.00715088352129531,0.00969877064353705,0.000428116731862166,1,"PO",3,"0.06 increase","Linear","Symmetric",1500
-0.0310718312268013,0.00297838924545867,-0.0305940630426882,0.00288727133302712,0.941,0.00745483565040652,0.00982739039075321,0.000438645905227493,2,"PO",3,"0.06 increase","Linear","Symmetric",1500
0.003288300558763,0.00346025238530106,0.00329371294994232,0.00347166310573576,0.955,0.00655881224140591,0.0119721861439764,0.000556472942830293,1,"PPO",3,"0.06 increase","Linear","Symmetric",1500
-0.00211790601354012,0.00378770050973992,-0.00211566483308148,0.00377969084032953,0.945,0.00721297629463904,0.0143368140022148,0.0006090738112692,2,"PPO",3,"0.06 increase","Linear","Symmetric",1500
0.00323625816315973,0.00345990110803569,0.00324150050026895,0.00347113075393071,0.957,0.0064181143797996,0.0119694181286078,0.000556795238697558,1,"CPO",3,"0.06 increase","Linear","Symmetric",1500
-0.00207783198150983,0.00378588716764439,-0.00207567478299555,0.00377803250184884,0.945,0.00721297629463904,0.0143229260902317,0.000608181857338242,2,"CPO",3,"0.06 increase","Linear","Symmetric",1500
0.00326118925869933,0.00346088467530923,0.00326651272175696,0.00347220352938118,0.956,0.00648892179842724,0.0119763803684356,0.000557091926716224,1,"LCPO",3,"0.06 increase","Linear","Symmetric",1500
-0.0020323967979637,0.00378706566438504,-0.00203033287806309,0.00377938060109236,0.945,0.00721297629463904,0.0143316551167621,0.000609279075140966,2,"LCPO",3,"0.06 increase","Linear","Symmetric",1500
0.00326212300115385,0.00346177287084075,0.00326744951473043,0.00347309871459567,0.955,0.00655881224140591,0.0119825289843544,0.000557380018962582,1,"LR",3,"0.06 increase","Linear","Symmetric",1500
-0.00192732172094052,0.00378883038612054,-0.00192546562905271,0.00378153870051987,0.945,0.00721297629463904,0.0143445950281115,0.000608296583609734,2,"LR",3,"0.06 increase","Linear","Symmetric",1500
