"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,1,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,2,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,3,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,4,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,5,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,6,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,7,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,8,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,9,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00284006817475413,0.00283616230532837,0.00284410498907735,0.00284422557004919,0.954,0.00662781471738053,0.00804383879278064,0.00038648060929684,10,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00764295442169609,0.00929323331223956,0.00767223635045318,0.00936449743788366,0.955,0.00655881224140591,0.0863362359626155,0.00368673585733758,1,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00632619214756535,0.00601801111766116,0.00634624476437666,0.00605611375140769,0.956,0.00648892179842724,0.0362202620615689,0.00155717548177736,2,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00628379745186137,0.00489161688103593,0.00630358192590252,0.0049224093270605,0.949,0.00696042006257131,0.0239434739055409,0.00111011818938404,3,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00506913105492942,0.00434019154610059,0.00508200083676972,0.00436222749047208,0.932,0.00796488791129144,0.0188441214838382,0.000881174087685768,4,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00510207924706674,0.0037780266602911,0.00511511701720317,0.00379734880192496,0.945,0.00721297629463904,0.0142852431730678,0.000666946634292976,5,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00471158371582514,0.00356670840129774,0.0047227006790244,0.00358356052024614,0.939,0.0075720760915573,0.0127308864321792,0.000562065166860249,6,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00521241638654217,0.00365790745095979,0.00522602466256202,0.00367703851593999,0.918,0.0086805156155245,0.0133940759174541,0.000602731110312307,7,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00619254424915226,0.00355105285263504,0.00621175769084559,0.003573094234255,0.932,0.00796488791129144,0.012635713990123,0.000603713181738809,8,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00316285972016878,0.00376005590843816,0.00316786683851955,0.00377195827497285,0.938,0.00762982399628094,0.0141338860957556,0.00069002143671662,9,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00425472206500051,0.00464398149105883,0.00426378624555612,0.00466376699634041,0.935,0.00779973306183187,0.0215631001850581,0.000964998321474871,10,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00300691040217088,0.00286014625843988,0.00301143569183093,0.00286875561115586,0.956,0.00648892179842724,0.00818129769321468,0.000396975335836305,1,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
0.00300691040217088,0.00286014625843988,0.00301143569183093,0.00286875561115586,0.956,0.00648892179842724,0.00818129769321468,0.000396975335836305,2,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",1500
