"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.0397078924426469,0.00115318328814264,0.0405067898996883,0.0011998967900269,0.818,0.0122075806376619,0.00290521858659224,0.000104714270799228,1,"PO",3,"0.06 increase","Linear","Skewed",10000
-0.0202921075573531,0.00115318328814264,-0.0200876083188762,0.00113002024080892,0.913,0.00891686663074673,0.0017402714934746,7.54791768473884e-05,2,"PO",3,"0.06 increase","Linear","Skewed",10000
0.000384715153897335,0.00144382590185989,0.000384789166263111,0.00144438293079476,0.958,0.00634635929303435,0.00208269660739627,8.94946589725928e-05,1,"PPO",3,"0.06 increase","Linear","Skewed",10000
0.00121351216988854,0.00127135283899064,0.00121424877371092,0.00127289889223664,0.954,0.00662781471738053,0.00161619431495481,6.85743116312572e-05,2,"PPO",3,"0.06 increase","Linear","Skewed",10000
0.00040664853343034,0.00144332651991915,0.000406731226153811,0.00144391499861318,0.961,0.00612507277642599,0.00208127361468856,8.93359027199159e-05,1,"CPO",3,"0.06 increase","Linear","Skewed",10000
0.00122553197346756,0.00127139996824454,0.00122628324464748,0.00127296146491071,0.955,0.00655881224140591,0.00161634334999096,6.85433654489949e-05,2,"CPO",3,"0.06 increase","Linear","Skewed",10000
0.000386127773978264,0.00144350575865082,0.000386202330903002,0.00144406466098467,0.96,0.00619987406633689,0.00208177426104065,8.9517603666196e-05,1,"LCPO",3,"0.06 increase","Linear","Skewed",10000
0.00121516309611767,0.00127129561485589,0.00121590170593951,0.00127284373685467,0.952,0.0067632641336665,0.00161605296916164,6.85662621425651e-05,2,"LCPO",3,"0.06 increase","Linear","Skewed",10000
0.000375473610957165,0.00144333783636816,0.000375544109996601,0.00144388124012729,0.961,0.00612507277642599,0.00208128186621455,8.94642087894827e-05,1,"LR",3,"0.06 increase","Linear","Skewed",10000
0.00123891431365514,0.00127230769538309,0.00123968208502838,0.00127388735176618,0.954,0.00662781471738053,0.00161868301353588,6.86775363810858e-05,2,"LR",3,"0.06 increase","Linear","Skewed",10000
