"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,1,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,2,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,3,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,4,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,5,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,6,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,7,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,8,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,9,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00153568465100039,0.001311521147148,0.00153686441851371,0.00131353876471103,0.907,0.00918887563499646,0.00172072595904431,8.21579656621235e-05,10,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.00522710537523952,0.00437458730726588,-0.00521346783190972,0.00435176897084943,0.933,0.00791034598317827,0.0191451997253867,0.000833498479486644,1,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.000188334465566865,0.00268741872353997,0.000188352201615801,0.00268792691980441,0.912,0.00896305396259181,0.00721503264610848,0.000325097239460588,2,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.000390977497610534,0.00232318120918534,-0.000390901075868773,0.00232227448569586,0.861,0.0109452637610426,0.00539192662318477,0.000261739441762593,3,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.00039998500958177,0.00219627601856541,-0.000399905026242209,0.00219539545664985,0.816,0.0122594573409384,0.0048189647093837,0.000226461200403359,4,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00251822116934438,0.00213314685673916,0.00252139455147349,0.00213852374913238,0.771,0.0132941993266149,0.00455210663476149,0.00020474257483102,5,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00237497832446245,0.00206696264776876,0.00237780081949583,0.00207188721784501,0.767,0.0133749725192197,0.00427370277472566,0.000200271579713775,6,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00346635768654551,0.00217674892339928,0.00347237245211929,0.0021843066235258,0.76,0.0135123122589205,0.00474551327525548,0.000206019563512269,7,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00233375422738745,0.00220836082226125,0.00233647955145081,0.00221351373857887,0.825,0.0120216271577331,0.00487742707257092,0.000230289865112462,8,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00136091805167349,0.00243851549687592,0.00136184452088036,0.00244183128504424,0.883,0.0101692878027131,0.0059422635686189,0.000266536097672766,9,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.00168419690746509,0.00376843917693734,-0.00168277944372782,0.0037620959685844,0.926,0.00828206451270391,0.014189769215669,0.000651371495733947,10,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,1,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,2,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,3,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,4,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,5,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,6,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,7,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,8,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00158733683581851,0.00131434225488828,0.00158859732178411,0.00131643194778314,0.904,0.00932045443478408,0.00172828770565217,8.21933383921092e-05,9,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.0015129947188045,0.00381413260638119,-0.0015118507193228,0.00380836666413195,0.89,0.00989939381972419,0.0145353490845403,0.00063415958315221,10,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.0156572973281533,0.00241176339303943,-0.0155353590856162,0.00237430327423869,0.894,0.0097395512657861,0.00605593702096326,0.000301919485969439,1,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.0120878519848721,0.00207112188769997,-0.0120150873863974,0.0020462419331704,0.889,0.00993870101058459,0.00443137249344434,0.000219120691404814,2,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.00852410222943949,0.00176542045903964,-0.00848787507775587,0.00175043864947182,0.894,0.0097395512657861,0.00318625300661646,0.000155770909647783,3,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.00496317292349822,0.00151615127536542,-0.00495087673188325,0.00150864682689099,0.893,0.00977991035984698,0.00232104906057095,0.000112050706534442,4,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.00139133534481345,0.00135458812173676,-0.00139036788653094,0.00135270639658051,0.912,0.00896305396259181,0.00183500988461251,8.79691389252973e-05,5,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00216992108387806,0.00131346999887312,0.00217227706642372,0.00131632522937996,0.908,0.00914437639315194,0.00172818679201207,8.23797290282932e-05,6,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00573878335946078,0.00140359495823571,0.00575528172176106,0.00141167529658687,0.907,0.00918887563499646,0.00200104236242474,9.38847881414545e-05,7,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.00928371961421792,0.0016028498671805,0.00932694700592925,0.00161780133898999,0.895,0.00969892102602474,0.00265274601889925,0.000122738963455413,8,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.0128319140058401,0.0018773676451773,0.0129145962932022,0.00190161355066647,0.896,0.00965801621852402,0.00368564278293666,0.000170309088167486,9,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
0.0163913021278348,0.00219852127109646,0.0165263765264645,0.00223485316408888,0.898,0.00957536880165373,0.00509733706913008,0.000237176271327153,10,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.0065185920049385,0.00451394101707547,-0.0064973920736547,0.00448459739832485,0.927,0.00823035471524379,0.0203977798838575,0.000890848973060459,1,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.000164138010626543,0.00270162034730736,-0.000164124540720234,0.00270117851538096,0.911,0.00900889339265131,0.00729148068977069,0.000328883123063461,2,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.000478061369929513,0.00232758878092702,-0.000477947116800159,0.0023264775987987,0.861,0.0109452637610426,0.00541248040623765,0.000262914722937288,3,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
-0.000433863366102961,0.00219865772504195,-0.000433769261002877,0.00219770189091504,0.816,0.0122594573409384,0.0048294499335152,0.000226867189475931,4,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",10000
