"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,1,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,2,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,3,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,4,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,5,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,6,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,7,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,8,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,9,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
-0.00135421002718212,0.00123073886173368,-0.00135329349855399,0.00122907636434572,0.918,0.0086805156155245,0.00151503731243347,7.27967353253343e-05,10,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",10000
