"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,1,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,2,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,3,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,4,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,5,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,6,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,7,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,8,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,9,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00069966589276739,0.0018320024462784,-0.000699421183661434,0.00183071566552397,0.939,0.0075720760915573,0.00335336626256839,0.000143433804517149,10,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.0126067386197131,0.00643747405687931,0.0126865385353288,0.00651899884311311,0.937,0.00768700787628629,0.041558561019387,0.00201110056309985,1,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.00213157460011395,0.00385475956106845,0.00213384802028645,0.00386297293306269,0.937,0.00768700787628629,0.0148488557126508,0.000609227097774063,2,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.0015148306443175,0.00314724544357348,0.00151597857982747,0.00315201103121595,0.902,0.00940661918462103,0.00989754344009289,0.000440691807534792,3,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.000890284976297912,0.00273099347275934,0.000890681397601364,0.0027334220965959,0.906,0.00923305200078747,0.00745165963024491,0.00031441681792819,4,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000921609237715428,0.00260478776964581,-0.000921184686355492,0.00260237719379461,0.873,0.0105347986208554,0.00677898376915856,0.000303040265340447,5,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00541082603590312,0.00256978220610403,-0.00539621388319222,0.00255590273776413,0.869,0.0106748748448388,0.0066264538446129,0.000298121016819713,6,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.00107134654560646,0.00248377471516839,0.00107192064231739,0.0024864208791892,0.912,0.00896305396259181,0.00616411548229492,0.000289816221555958,7,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.00145785075655984,0.00287182003285509,0.0014589139375644,0.00287601287285469,0.899,0.00953361892934189,0.0082412282796351,0.000354526599162442,8,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.00691344307489145,0.00342340396008287,0.00693739608991883,0.00344715993854889,0.926,0.00828206451270391,0.0117557706743869,0.000541128124470613,9,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.0100137077117261,0.00553279271445497,0.0100640126555827,0.00558843873596605,0.943,0.00733517585370755,0.0306814577680407,0.00138682128069426,10,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,1,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,2,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,3,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,4,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,5,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,6,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,7,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,8,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.000680559163083216,0.00183725116659553,-0.000680327635221782,0.00183599542245811,0.941,0.00745483565040652,0.00337257951808195,0.000144461328473732,9,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
0.00270311008276868,0.00518081471468067,0.00270676677890351,0.00519483211383325,0.934,0.00785529793869736,0.0268213070708635,0.00119165615443128,10,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.0170919498314379,0.00337209933511949,-0.0169467111051715,0.00331495588064026,0.921,0.00853415677333318,0.0116518176210277,0.000511248068441439,1,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.0136421481995766,0.00289485081270589,-0.0135495158092026,0.00285562694643536,0.927,0.00823035471524379,0.00855788927409531,0.000375097484951351,2,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.0102103963429996,0.00246636654686676,-0.0101584472036964,0.00244131019981154,0.929,0.00812557844248778,0.00618113317304112,0.000269862854030966,3,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00677325814978457,0.00211788004692579,-0.00675037133871559,0.00210358016339341,0.935,0.00779973306183187,0.00452680750323686,0.000195522571216191,4,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
-0.00334201762594435,0.00189218894483631,-0.00333643930105524,0.00188587120625582,0.941,0.00745483565040652,0.00358796770576991,0.00015283222741893,5,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
8.82604589840507e-05,0.00183563397398227,8.82643540528842e-05,0.00183579021806688,0.939,0.0075720760915573,0.00336619032426012,0.000144600356590791,6,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Symmetric",4000
