"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,1,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,2,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,3,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,4,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,5,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,6,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,7,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,8,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,9,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000799220197104836,0.00189179205339028,-0.000798900905710109,0.00189026932970063,0.929,0.00812557844248778,0.00357593704902079,0.000154929137508779,10,"PO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.000875082354723955,0.0059528715308508,0.000875465350997325,0.00595797333442943,0.943,0.00733517585370755,0.0354020085524786,0.00159265535886141,1,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00514102567686987,0.00399154123647437,0.00515426342485359,0.00401213161278584,0.923,0.0084345801402414,0.0159428991860431,0.000717308954830282,2,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00140485532427402,0.00330124498762581,0.00140584259578554,0.00330587267585568,0.902,0.00940661918462103,0.0108892938683384,0.000486055526652041,3,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0021759839290439,0.00294676832746381,-0.00217361819226033,0.00294036987933895,0.895,0.00969892102602474,0.00867949503822758,0.000378951495304504,4,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0008642240811438,0.00268120488050904,-0.000863850747068481,0.00267888796492117,0.894,0.0097395512657861,0.00718241763491666,0.000315563831775948,5,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000459109707993672,0.00269223780212786,-0.000459004333258554,0.00269098786252835,0.853,0.0112034153951601,0.00724110702054702,0.000297621016993783,6,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00086826625894094,0.00262516557448791,0.000868643311208543,0.00262743174943762,0.858,0.0110434576993781,0.0068853566854794,0.000305101658308509,7,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.000778732941075862,0.00254303704967108,0.000779036232295175,0.00254499987477422,0.88,0.0102813280127472,0.00646117682355732,0.000278838456235391,8,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.000143906118631128,0.00270295581560424,0.0001439164736133,0.00270333155822774,0.889,0.00993870101058459,0.00729868487993863,0.00033424050316207,9,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.00195664815429275,0.00324747488225687,-0.00195473516617787,0.00324111777249923,0.904,0.00932045443478408,0.0105393754897781,0.000489547609215717,10,"PPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,1,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,2,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,3,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,4,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,5,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,6,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,7,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,8,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000496206552423212,0.00193907317455327,-0.000496083462312077,0.00193809949631482,0.926,0.00828206451270391,0.00375649099243847,0.000156415810467558,9,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0024131744997777,0.00324462301864642,-0.00241026513493336,0.00323679103857844,0.868,0.0107093739635277,0.0105228743657634,0.000453793463051275,10,"CPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0241114526646972,0.00350141583376104,-0.0238230938226119,0.00341800327267493,0.92,0.00858333697775349,0.0128290150776735,0.000544211268506907,1,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0202158830352965,0.00308578195954732,-0.0200129121183581,0.00302402841298635,0.922,0.00848457353011834,0.0099212101784626,0.000420090683032669,2,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0163092923052559,0.00270149414016865,-0.0161770158853916,0.00265779307454011,0.922,0.00848457353011834,0.00755676553427448,0.000319142562410576,3,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.0124031758102238,0.00236426315674358,-0.0123265734563621,0.00233511912017978,0.93,0.00807249435832334,0.00573798930424013,0.000241376067669918,4,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.00847956733279505,0.00209742583135031,-0.00844371720447482,0.00207971205694568,0.931,0.00801893405031494,0.00446669898504894,0.000186966885274351,5,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.00458240056608306,0.0019298698843639,-0.00457191738742975,0.00192103932502717,0.933,0.00791034598317827,0.00374167176775219,0.000157069456705279,6,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000686678643862447,0.00188865590647639,-0.000686442934037856,0.00188734845808749,0.93,0.00807249435832334,0.00356392563949501,0.000153557789332262,7,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00318520734808132,0.00198122199877143,0.00319028551124253,0.00198752896628651,0.924,0.00838416926679627,0.00393146091365773,0.000176955749723019,8,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00706300619989852,0.00219117974950949,0.007088008056282,0.00220669591553871,0.919,0.00863212103213979,0.00484635348254563,0.000225704795880728,9,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.0109493917307207,0.00248810432821508,0.0110095557061613,0.00251548238425155,0.912,0.00896305396259181,0.00630436166420729,0.000298024097792569,10,"LCPO",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.00301453580613109,0.00607020262811067,-0.00300999665535769,0.00605181685833923,0.937,0.00768700787628629,0.0368196000125018,0.00165142959577361,1,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00357632948912395,0.00401675516420189,0.00358273218587376,0.00403116325478917,0.92,0.00858333697775349,0.0161309778597082,0.000724847717793332,2,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.000650547295315842,0.00331453602556868,0.000650758947101574,0.00331667921742233,0.905,0.00927691010310314,0.0109755861275113,0.000488453796036763,3,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.00258707162885977,0.00295661737392294,-0.00258372804304023,0.0029489850412306,0.896,0.00965801621852402,0.00873953764910003,0.000381466024211505,4,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.00102985080654507,0.00268843972037536,-0.00102932069219837,0.00268567164193052,0.891,0.0098598284070369,0.00722154101464557,0.000317453393712952,5,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
-0.000608991585777105,0.00269942167214554,-0.000608806188038417,0.00269776395751074,0.854,0.0111717862854975,0.0072799613574365,0.00029918859384861,6,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.00073803865131586,0.00262991543956051,0.000738311068855394,0.0026318430819364,0.856,0.0111079875489389,0.00691008346507036,0.000306174194675589,7,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
0.000450744915334964,0.00254667017880826,0.000450846516089065,0.00254780023580917,0.882,0.0102068692643815,0.00647924664161036,0.000279358452942448,8,"LR",11,"Moderate [1.50]","Random PO [slight violation]","Skewed",4000
