"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
"1",-0.00091018456598261,0.00275876147618991,-0.000909770473653613,0.00275626333149328,0.817,0.0122335873994775,0.00760398255357117,0.000352754837732131,1,"PO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"2",-0.00091018456598261,0.00275876147618991,-0.000909770473653613,0.00275626333149328,0.817,0.0122335873994775,0.00760398255357117,0.000352754837732131,2,"PO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"3",-0.00462996482994101,0.00381610112979634,-0.00461926306541274,0.00379847561714152,0.765,0.0134147290302468,0.0145695017793266,0.000656100186242856,1,"PPO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"4",0.00259611459646677,0.0036461170350419,0.00259948742007975,0.00365560509222308,0.78,0.0131061730406616,0.0132876150747875,0.000640359396949287,2,"PPO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"5",-0.00468377998537765,0.00381766158182731,-0.0046728281931687,0.00379982458025947,0.759,0.0135315225345152,0.0145819032083583,0.000656976793183755,1,"CPO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"6",0.00257259354650542,0.00364654927920013,0.00257590550478168,0.0036559525872908,0.783,0.0130415137572704,0.0132906425615448,0.000639778620672428,2,"CPO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"7",-0.00465675774076837,0.00381787159122875,-0.00464593185546783,0.00380013618929773,0.759,0.0135315225345152,0.0145832527362807,0.000656566034981537,1,"LCPO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"8",0.00261333280086834,0.00364733689649403,0.00261675053160649,0.00365689121499682,0.781,0.0130847319502633,0.0132965928784183,0.000640505027016742,2,"LCPO",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"9",-0.0047017035372172,0.00381925323960799,-0.0046906678314547,0.00380134060894079,0.762,0.0134735866619668,0.0145942146290997,0.000656812801602208,1,"LR",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
"10",0.00259171030132285,0.00364751812895404,0.00259507168575005,0.00365699404187463,0.782,0.0130631790405949,0.0132978010748333,0.000640164921239987,2,"LR",3,"Small [1.10]","Random PO [moderate violation]","Symmetric",4000
