"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
"1",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,1,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"2",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,2,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"3",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,3,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"4",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,4,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"5",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,5,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"6",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,6,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"7",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,7,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"8",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,8,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"9",0.046908176116236,0.0029104896499664,0.0480257708646743,0.00305026665766242,0.918,0.0086805156155245,0.0106628560391108,0.000461873497510338,9,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"10",-0.358556931991928,0.00291048964996639,-0.301316152756884,0.00203351110510825,0.023,0.00474273059465679,0.137025552532023,0.00211690716501108,10,"PO",11,"Moderate [1.50]","Divergent","Skewed",1500
"11",-0.0215051010652819,0.00859428909351918,-0.0212755150810766,0.00841155839333571,0.939,0.0075720760915573,0.0742504125897877,0.00347841234942212,1,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"12",-0.00190789898939099,0.00562128942731626,-0.00190608010704596,0.00561058811385949,0.939,0.0075720760915573,0.0315709360093856,0.00143629922251317,2,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"13",0.000272390787419451,0.00451528992004656,0.0002724278891586,0.00451656074214612,0.94,0.0075137511574748,0.020367529415753,0.000930152634624679,3,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"14",0.00270291508121171,0.00387181734151447,0.00270657124954199,0.00388229183653862,0.94,0.0075137511574748,0.0149832843064624,0.000665265707938347,4,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"15",0.00571567540402094,0.00355059982105906,0.00573204104205094,0.00357098070218556,0.952,0.0067632641336665,0.0126268212755395,0.000578232166202113,5,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"16",0.00375629356145673,0.00334034571524509,0.0037633572738065,0.00335291677386943,0.952,0.0067632641336665,0.0111608613291787,0.000472585568730918,6,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"17",-0.0002640721253084,0.00333438705657823,-0.000264037261333616,0.00333349830961926,0.955,0.00655881224140591,0.0111070886401207,0.000491872504925063,7,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"18",-0.00123058719861715,0.00337250262473474,-0.00122983033668378,0.00336834962597779,0.953,0.0066959566781636,0.0113639145247423,0.000521814492688561,8,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"19",-0.00155749217171259,0.00371844222095767,-0.00155627991022433,0.00371265701766722,0.948,0.00702462421381771,0.013815411519915,0.000628501606283642,9,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"20",-0.00517777136664349,0.00435074065166753,-0.00516438981398274,0.00432827008340175,0.946,0.00715088352129531,0.0189368245901796,0.000842896050972921,10,"PPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"21",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,1,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"22",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,2,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"23",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,3,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"24",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,4,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"25",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,5,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"26",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,6,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"27",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,7,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"28",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,8,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"29",0.000581826543224039,0.0029292520058773,0.000581995837118932,0.00293095610036623,0.943,0.00733517585370755,0.00857227531874867,0.000377973889953947,9,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"30",-0.0031495822810755,0.00387393030232865,-0.0031446275499456,0.00386174540941024,0.952,0.0067632641336665,0.0150022485198581,0.000645458395093134,10,"CPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"31",-0.137129955733768,0.00502031993969129,-0.128143084035639,0.00437705438102257,0.853,0.0112034153951601,0.0439830334441102,0.00185737663871087,1,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"32",-0.104420538096257,0.00445283977394887,-0.0991536224689623,0.00401137246350106,0.876,0.0104274988723436,0.0307116030467205,0.0013503656166192,2,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"33",-0.071713878265871,0.00393647840014085,-0.0692028209823343,0.0036641028592049,0.895,0.00969892102602474,0.0206232466685129,0.00094177630080063,3,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"34",-0.0390077054569663,0.00349228523168159,-0.0382567015537835,0.00335871135609343,0.926,0.00828206451270391,0.0137054611682994,0.000634761646188815,4,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"35",-0.00628686849696428,0.00315229994912198,-0.00626714748865331,0.00313256136578945,0.939,0.0075720760915573,0.0099665826897633,0.000447935770255893,5,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"36",0.026421457762479,0.00295412801883072,0.0267735989986833,0.00303322577095471,0.935,0.00779973306183187,0.00941623890958353,0.000412397529834104,6,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"37",0.0591606143621308,0.00292557924964924,0.0609456301619424,0.00310387620368352,0.892,0.00982000165134549,0.012050433223737,0.000515360388651783,7,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"38",0.0918458584616321,0.0030714588480863,0.0961958397444622,0.00336691247571984,0.828,0.011939788882495,0.0178600873125863,0.000709453111223444,8,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"39",0.124572177436215,0.00336817953211774,0.132663770276996,0.00381501034654283,0.773,0.0132531749647637,0.0268515161184161,0.000981138006706612,9,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"40",-0.248180506501236,0.00378252489282577,-0.21978090405272,0.00295120156731203,0.454,0.0157522103887724,0.0758867508774918,0.00198743156465965,10,"LCPO",11,"Moderate [1.50]","Divergent","Skewed",1500
"41",-0.0231758604868266,0.00872631082445788,-0.0229093629719077,0.00852651121786609,0.938,0.00762982399628094,0.0766094726137506,0.00359941713033982,1,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"42",-0.00253307161198299,0.00566013259205495,-0.00252986609326133,0.00564582570734039,0.938,0.00762982399628094,0.0320114803104745,0.00145937259025811,2,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"43",-0.000226740283004623,0.00453201154623886,-0.000226714579369403,0.00453102427646918,0.943,0.00733517585370755,0.0205186409377431,0.000938924267586955,3,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"44",0.00238208810146628,0.00388349984330339,0.00238492752746788,0.00389275568833782,0.943,0.00733517585370755,0.0150721638056277,0.000669234356259569,4,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"45",0.0054898103346296,0.00355457617720488,0.00550490695660555,0.00357417187491759,0.95,0.00689547297489776,0.0126525148052631,0.000579669545203536,5,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"46",0.00354497537117931,0.00334653610959463,0.00355126622781787,0.00335842042394676,0.953,0.0066959566781636,0.0112006714792702,0.000474316332410436,6,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"47",-0.000586500474738723,0.00333968788683987,-0.000586328516954726,0.00333772134267928,0.952,0.0067632641336665,0.0111427056491303,0.000492246489061571,7,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"48",-0.00155488707883721,0.00337743463792289,-0.00155367886821478,0.00337218155340667,0.955,0.00655881224140591,0.0113980753425358,0.000522036385186945,8,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"49",-0.00202711622615656,0.00371838310710674,-0.00202506301366046,0.003710855402103,0.948,0.00702462421381771,0.0138166557584799,0.000627584751867357,9,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
"50",-0.00400227031079546,0.00434367157877876,-0.00399427190113218,0.00432632020372258,0.945,0.00721297629463904,0.0188646334691467,0.000839858448751319,10,"LR",11,"Moderate [1.50]","Divergent","Skewed",1500
