"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
"1",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,1,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"2",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,2,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"3",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,3,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"4",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,4,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"5",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,5,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"6",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,6,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"7",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,7,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"8",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,8,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"9",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,9,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"10",-0.0018641637823451,0.00209935303215305,-0.00186242730823312,0.00209544433020612,0.888,0.00997775303139695,0.00440635097706402,0.000193102370243047,10,"PO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"11",0.00949894981785111,0.00707548235054595,0.00954420802999426,0.00714298464573666,0.933,0.00791034598317827,0.0501026180900365,0.00216785675609809,1,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"12",0.00537302816903323,0.00489926677288729,0.00538748877236165,0.00492562301679379,0.846,0.0114199130650985,0.0240076815287108,0.00103922090936165,2,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"13",0.0058655399484612,0.00424036631576204,0.00588277591083471,0.00426532353600715,0.79,0.0128866623322758,0.0179971303442445,0.00082086572934356,3,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"14",0.00106444083739563,0.00383370505050431,0.00106500755560527,0.00383776682841719,0.747,0.0137542786135868,0.0146837301541443,0.000626501819997682,4,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"15",-0.00252152691586342,0.00375488170424253,-0.00251835053720543,0.00374545095841989,0.72,0.0142056961040912,0.0140913955742299,0.000639254250414392,5,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"16",-0.00450601222728158,0.00370830504182268,-0.00449587538547854,0.00369159262563533,0.71,0.0143563959999053,0.0137580789031167,0.000651789667833696,6,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
"17",0.00120874883709836,0.00385019097177978,0.00120947966840819,0.00385487447160301,0.705,0.0144285544384451,0.0148106076224065,0.000638237934411257,7,"PPO",11,"Moderate [1.50]","Random PO [moderate violation]","Symmetric",4000
