"","bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
"1",0.0490586104215894,0.00120478730996107,0.0502819064014308,0.00126536910578296,0.729,0.0140626013509858,0.00385680820627826,0.000129145204050921,1,"PO",3,"Small [1.10]","Divergent","Symmetric",10000
"2",-0.0462515693827356,0.00120478730996107,-0.0451982669077902,0.00115033555071179,0.766,0.0133949028896612,0.00358926862014698,0.000132531130205617,2,"PO",3,"Small [1.10]","Divergent","Symmetric",10000
"3",-0.000177744037480698,0.00147510495953446,-0.000177728241945174,0.00147484685224532,0.938,0.00762982399628094,0.00217379029994437,9.77594156889323e-05,1,"PPO",3,"Small [1.10]","Divergent","Symmetric",10000
"4",0.00131716643547998,0.00139034874828149,0.00131803428017955,0.00139218386130556,0.957,0.0064181143797996,0.00193287149962481,8.35180572626035e-05,2,"PPO",3,"Small [1.10]","Divergent","Symmetric",10000
"5",-0.000138750385963659,0.0014740728225699,-0.000138740760574074,0.00147387245977172,0.939,0.0075720760915573,0.00217073704722255,9.76377942139649e-05,1,"CPO",3,"Small [1.10]","Divergent","Symmetric",10000
"6",0.00133329001012429,0.00139033654994955,0.00133417923640482,0.00139219416975486,0.957,0.0064181143797996,0.00193288034865458,8.36340290309419e-05,2,"CPO",3,"Small [1.10]","Divergent","Symmetric",10000
"7",-0.000154012470533833,0.00147514478656731,-0.000154000611222171,0.00147492184513771,0.938,0.00762982399628094,0.00217389980903645,9.76288731061146e-05,1,"LCPO",3,"Small [1.10]","Divergent","Symmetric",10000
"8",0.00133407290556952,0.0013902572101343,0.00133496317667973,0.00139211571693036,0.956,0.00648892179842724,0.00193266204573745,8.36071287939719e-05,2,"LCPO",3,"Small [1.10]","Divergent","Symmetric",10000
"9",-0.000206347095307915,0.00147525655877817,-0.000206325807210361,0.001474956380201,0.938,0.00762982399628094,0.00217424811142754,9.7837693953999e-05,1,"LR",3,"Small [1.10]","Divergent","Symmetric",10000
"10",0.00138565294582257,0.00139066748959525,0.00138661340643614,0.00139259842314145,0.955,0.00655881224140591,0.00193394214463679,8.36682968023296e-05,2,"LR",3,"Small [1.10]","Divergent","Symmetric",10000
