"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.0041585305778251,0.00323067648562673,0.00416718926441886,0.00324413695904614,0.928,0.00817819557621941,0.0104441266607934,0.000454122591140376,1,"PO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.0041585305778251,0.00323067648562673,0.00416718926441886,0.00324413695904614,0.928,0.00817819557621941,0.0104441266607934,0.000454122591140376,2,"PO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00200108770690262,0.00401988475694995,0.00200309121908634,0.00402793735683344,0.928,0.00817819557621941,0.0161473183377101,0.000688292663036419,1,"PPO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00639316152734195,0.00386098399702491,0.00641364140495951,0.00388572676155134,0.933,0.00791034598317827,0.0149331627421718,0.000679515657463442,2,"PPO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00201176488376099,0.00402078914059312,0.00201378984041923,0.00402888608407516,0.926,0.00828206451270391,0.016154625765746,0.000688310566804874,1,"CPO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00648756623752335,0.00386367503181266,0.00650865607794472,0.0038888026304934,0.933,0.00791034598317827,0.0149551452823874,0.000680924127015377,2,"CPO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00196049196001966,0.00401862976701324,0.00196241498086603,0.0040265162637199,0.926,0.00828206451270391,0.0161370793478458,0.000687723071983045,1,"LCPO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00642307820039335,0.00386310679720388,0.00644375040320222,0.00388797901367708,0.934,0.00785529793869736,0.0149499264660446,0.000680660873413975,2,"LCPO",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00198530222696719,0.00402044520411677,0.00198727424423425,0.00402843510892322,0.926,0.00828206451270391,0.0161517570845986,0.00068900758823234,1,"LR",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
0.00631698478278474,0.00386240627589249,0.00633697901006223,0.00388686209677712,0.935,0.00779973306183187,0.0149431683545595,0.00068020161772419,2,"LR",3,"Small [1.10]","Random PO [slight violation]","Symmetric",1500
