"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,1,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,2,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,3,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,4,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,5,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,6,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,7,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,8,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,9,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
0.000747544467836838,0.00186720340501112,0.000747823948839594,0.00186859413768835,0.942,0.00739531545579282,0.00348352092986084,0.000156717798778011,10,"PO",11,"Small [1.10]","Random PO [slight violation]","Symmetric",4000
