"bias","bias_se","relbias","relbias_se","coverage","coverage_se","mse","mse_se","cumlogit","model","category","effectsize","truemod","controlprob","sampsize"
0.0280826032324248,0.00116170489980477,0.0284806367377896,0.00119479208365389,0.882,0.0102068692643815,0.00213684132026599,8.45000149120994e-05,1,"PO",3,"0.06 increase","Linear","Symmetric",10000
-0.0319173967675752,0.00116170489980478,-0.0314134128422045,0.00112521280939246,0.865,0.0108116553724158,0.00236692893237501,9.47172379875813e-05,2,"PO",3,"0.06 increase","Linear","Symmetric",10000
-0.00103141065837871,0.00131901013655266,-0.00103087893722889,0.00131765273512962,0.957,0.0064181143797996,0.00173911176053457,7.78483340451026e-05,1,"PPO",3,"0.06 increase","Linear","Symmetric",10000
0.00153821218785247,0.00145211745172571,0.00153939584304636,0.00145435381099259,0.952,0.0067632641336665,0.00210890254524762,9.00574932816287e-05,2,"PPO",3,"0.06 increase","Linear","Symmetric",10000
-0.0010717006163869,0.00131957990170125,-0.00107112655037531,0.00131816883276099,0.959,0.00627362402111862,0.00174069836806806,7.79639239281803e-05,1,"CPO",3,"0.06 increase","Linear","Symmetric",10000
0.00152902716612201,0.00145202594641934,0.00153019672417872,0.00145424874929907,0.952,0.0067632641336665,0.00210860889380064,9.00798532303242e-05,2,"CPO",3,"0.06 increase","Linear","Symmetric",10000
-0.00104985492492767,0.00131895372378933,-0.00104930402005293,0.00131757204677699,0.959,0.00627362402111862,0.00173900148193565,7.79485571333839e-05,1,"LCPO",3,"0.06 increase","Linear","Symmetric",10000
0.00154247830417224,0.00145237293570783,0.0015436685357217,0.00145461586269751,0.951,0.00682976175614081,0.00210965699655104,9.00191900559814e-05,2,"LCPO",3,"0.06 increase","Linear","Symmetric",10000
-0.00107364458968645,0.00132013066031676,-0.00107306843954588,0.00131871643128778,0.962,0.00604918115058484,0.00174215492805301,7.80737304265342e-05,1,"LR",3,"0.06 increase","Linear","Symmetric",10000
0.00156875015802541,0.00145268927178553,0.00156998129024994,0.00145497096258177,0.952,0.0067632641336665,0.00211065679129872,9.0156724959839e-05,2,"LR",3,"0.06 increase","Linear","Symmetric",10000
